time,lat,lon,depth,cruise,stime,etime,itype,chl,phaeo,l12,d12,bsal,pbact,hbact,sbact,ebact,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT
2016-02-09T00:00:00,22.75,-158,45,HOT281,420.0,1911.0,2,0.115,0.099,6.43,,35.1782,206974.0,425364.0,1917.0,1856.0,23.086984157562256,24.25643714269002,35.187024434407554,0.0158185337980588,0.1033328336973985,1.5231979091962178,4.916482885678609,1.6103256446e-06,0.319516034175875,219.94033813470836,9.3778270483025,0.0003681608771632,0.0432067088162,0.5210243239998333
2016-02-09T00:00:00,22.75,-158,75,HOT281,420.0,1911.0,2,0.149,0.117,3.46,,35.3102,240121.0,463217.0,3980.0,1486.0,22.856654326121014,24.45780865351359,35.20476563771566,0.0292907931531469,0.1108645237982273,1.5011731783548992,4.87395163377126,4.2143442631e-06,0.3122400765616667,222.89465332033333,9.232966423034169,0.0002971903862394,0.0518020940944499,0.4829097241163333
2016-02-09T00:00:00,22.75,-158,100,HOT281,420.0,1911.0,2,0.196,0.162,1.897,,35.323,245528.0,432785.0,3768.0,1268.0,22.482670307159424,24.67149519920349,35.217992305755615,0.0797295705415308,0.1281955987215042,1.5775045454502106,4.838728189468384,,,,,,,
2016-02-09T00:00:00,22.75,-158,125,HOT281,420.0,1911.0,2,0.238,0.213,0.663,,35.3218,213409.0,472151.0,4062.0,1163.0,21.625847339630127,25.034608840942383,35.199296951293945,0.4892679005861282,0.1644325237721204,1.880927413702011,4.728377103805542,,,,,,,
2016-02-09T00:00:00,22.75,-158,150,HOT281,420.0,1911.0,2,0.146,0.292,,,35.2367,38429.0,313624.0,229.0,1041.0,20.475622177124023,25.394832611083984,35.14452171325684,1.3220628798007965,0.2171631194651127,2.4003953337669373,4.606977462768555,,,,,,,
2016-02-09T00:00:00,22.75,-158,175,HOT281,420.0,1911.0,2,0.022,0.052,,,35.1788,1787.0,193873.0,0.0,102.0,19.21367692947388,25.765547275543213,35.02347469329834,2.239985704421997,0.2892816290259361,3.0250709652900696,4.558504343032837,,,,,,,
2016-04-15T00:00:00,22.75,-158,5,HOT283,435.0,1922.0,2,0.067,0.057,6.533,,34.822,148351.0,398324.0,1149.0,722.0,23.486111640930176,23.84548012415568,35.063266118367515,0.0252547939696038,0.0882841323812802,1.490135629971822,4.918706178665161,1.99214699302e-05,0.3255393337459376,219.78398895283337,9.877757807570832,0.0005669106491646,0.0377124266233333,0.5725726746023125
2016-04-15T00:00:00,22.75,-158,25,HOT283,435.0,1922.0,2,0.071,0.046,6.113,,34.8194,161992.0,370122.0,1062.0,691.0,23.358546257019043,23.9990660349528,35.0887934366862,0.0225895795350273,0.0861195915689071,1.316367040077845,4.962060689926148,2.38232708037e-05,0.3231052392059446,219.8896230062222,9.865848806167778,0.0004658379184548,0.03825707816415,0.5657543440658889
2016-04-15T00:00:00,22.75,-158,45,HOT283,435.0,1922.0,2,0.066,0.057,6.783,,34.8198,156037.0,419728.0,1149.0,783.0,23.10996850331624,24.21046495437622,35.13519795735677,0.018244481490304,0.0801441812266906,1.2024886111418407,4.961008707682292,3.49905093817e-05,0.3156196102498333,220.91604614258333,9.8202265898425,0.0003899908527576,0.0406128314013333,0.5372381905714999
2016-04-15T00:00:00,22.75,-158,75,HOT283,435.0,1922.0,2,0.096,0.076,5.937,,34.8505,218318.0,417051.0,1331.0,732.0,22.571375846862797,24.534658749898277,35.19558493296305,0.0379710344908138,0.0694416419913371,1.1346330642700195,4.946916937828064,0.0008362330363527,0.3011850814023333,227.3007125855,9.584788322448333,0.0004974993741301,0.0783109553158,0.551462729772
2016-04-15T00:00:00,22.75,-158,100,HOT283,435.0,1922.0,2,0.103,0.096,2.153,,34.9593,185977.0,444422.0,1121.0,837.0,22.076019763946533,24.828648328781128,35.22627401351929,0.071620701230131,0.0825866879895329,1.157494142651558,4.893872439861298,,,,,,,
2016-04-15T00:00:00,22.75,-158,125,HOT283,435.0,1922.0,2,0.148,0.19,1.023,,35.1368,167115.0,411476.0,1522.0,1106.0,21.31210470199585,25.17341136932373,35.20124435424805,0.4853130728006363,0.103198992088437,1.2805787026882172,4.767776727676392,,,,,,,
