time,lat,lon,depth,time_out,Lat_out,Long_out,pres,temp,salt,lt1,lt2,lt3,dark,t0,pp,Cruise_ID,niskin_flag,UNOLS,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT
1995-08-19T00:00:00,31.665,-64.167,60.0,1995-08-19T00:00,,,,,36.675,3.85,3.74,3.66,0.42,0.21,3.33,1008308104,2,,21.71734968821208,25.84187889099121,36.65629768371582,0.0153103478563328,0.0114990790995458,0.7658596734205881,5.390222867329915,1.5692312172068128,0.1392371038936524,239.53930971697588,2.9044264939523385,0.008301358239308,0.2864873516523492,1.4422762917895242
1995-08-19T00:00:00,31.665,-64.167,80.0,1995-08-19T00:00,,,,,36.605,3.95,3.16,3.9,0.38,0.19,3.29,1008308105,2,,20.466917037963867,26.259950002034504,36.64935239156088,0.0207495371578261,0.01782435644418,0.7170977791150411,5.246062358220418,3.6111066980708304,0.2744387084197661,227.4797556477339,3.485027088273549,0.0054050769887849,0.3874619194577096,1.32979103394021
1995-08-19T00:00:00,31.665,-64.167,100.0,1995-08-19T00:00,,,,,36.599,4.23,2.85,4.9,0.24,0.2,3.75,1008308106,2,,19.77351999282837,26.50596570968628,36.6335506439209,0.0991285070776939,0.0184121299535036,0.7190084010362625,5.0947887897491455,,,,,,,
1995-08-19T00:00:00,31.665,-64.167,120.0,1995-08-19T00:00,,,,,36.604,,1.4,,0.23,0.33,1.17,1008308107,2,,19.138845443725582,26.77109432220459,36.60736083984375,0.7062413096427917,0.0367590263485908,0.8455878496170044,4.924851655960083,,,,,,,
1995-08-19T00:00:00,31.665,-64.167,140.0,1995-08-19T00:00,,,,,36.595,0.7,,0.43,0.26,0.41,0.3,1008308108,2,,,,,,,,,,,,,,,
1995-09-13T00:00:00,31.668,-64.166,1.0,1995-09-13T00:00,,,,,36.68,3.11,2.92,2.66,0.28,0.23,2.62,1008408101,2,,27.25354766845703,23.666831970214844,36.475199699401855,0.0640037721022963,0.0217287028208374,0.956433802843094,4.58870255947113,7.21826413398e-05,0.022038464640236,208.56466448384188,2.5287748248345943,0.0012164194793103,0.0443804399981619,0.6552305287891985
1995-09-13T00:00:00,31.668,-64.166,20.0,1995-09-13T00:00,,,,,36.66,3.6,3.37,3.78,0.34,0.2,3.24,1008408102,2,,27.10994561513265,23.847764650980636,36.50462086995443,0.0729581583291292,0.0124294138513505,0.8294363816579183,4.654920895894368,0.0002380602310962,0.0224733491308045,211.15212992186295,2.528134260126317,0.0008878123164752,0.0461097371173634,0.6299752328665216
1995-09-13T00:00:00,31.668,-64.166,40.0,1995-09-13T00:00,,,,,36.641,4.59,5.06,4.76,0.35,0.18,4.45,1008408103,2,,25.35926342010498,24.66111246744792,36.58840370178223,0.1384656329949697,0.0120511736410359,0.8247919281323751,5.011823415756226,0.1709446245534237,0.0384428925631975,231.33275690388712,2.58499495252508,0.005780995118145,0.1548525101595298,1.0649777559508065
1995-09-13T00:00:00,31.668,-64.166,60.0,1995-09-13T00:00,,,,,36.667,1.91,1.97,1.82,0.35,0.22,1.55,1008408104,2,,22.650033315022785,25.56360499064128,36.64168167114258,0.1947427031894525,0.014142582193017,0.7959640423456827,5.240856488545735,1.0283642905909516,0.1003054147285798,238.3503323216613,2.814646561299677,0.0063379046839524,0.245272042740454,1.2432215559866773
1995-09-13T00:00:00,31.668,-64.166,80.0,1995-09-13T00:00,,,,,36.603,4.31,4.03,4.12,0.34,0.19,3.81,1008408105,2,,21.071581840515137,26.12860043843587,36.64840189615885,0.248190451413393,0.0191411285971601,0.8262349267800649,5.151585896809896,2.909421293259808,0.2265342788530766,230.44336700438703,3.341956913470968,0.0047282479053749,0.352805390593516,1.2452980856740403
1995-09-13T00:00:00,31.668,-64.166,100.0,1995-09-13T00:00,,,,,36.624,4.77,4.72,4.55,0.26,0.24,4.42,1008408106,2,,20.209225177764893,26.400511264801025,36.62816905975342,0.5173999965190887,0.026456109713763,0.8825413137674332,5.031075716018677,,,,,,,
1995-09-13T00:00:00,31.668,-64.166,120.0,1995-09-13T00:00,,,,,36.619,0.49,0.87,0.84,0.26,0.22,0.47,1008408107,2,,19.416290283203125,26.70773124694824,36.59804916381836,1.3113968968391418,0.0456794463098049,0.9607631862163544,4.910083055496216,,,,,,,
1995-09-13T00:00:00,31.668,-64.166,140.0,1995-09-13T00:00,,,,,36.593,0.4,0.41,0.29,0.21,0.29,0.16,1008408108,2,,,,,,,,,,,,,,,
1995-10-13T00:00:00,31.668,-64.168,1.0,1995-10-13T00:00,,,,,36.639,1.81,2.3,2.98,0.44,0.4,1.92,1008508101,2,,25.861076831817627,24.198596000671387,36.47352409362793,0.0495252800174057,0.0097821119707077,0.8005358129739761,4.741455316543579,0.0075587146493865,0.0238024189579322,213.65190406799505,2.5681824676197373,0.0024708941734087,0.0840604149177665,0.7580100313822069
1995-10-13T00:00:00,31.668,-64.168,20.0,1995-10-13T00:00,,,,,36.636,1.68,4.27,2.81,0.51,0.77,2.41,1008508102,2,,25.85346953074137,24.319355646769207,36.49173482259115,0.0415397826582193,0.0068565867841243,0.8157199422518412,4.748645385106404,0.0100848125602783,0.0240821449370645,214.25359018112795,2.5693941023615,0.0020359541231301,0.0883439096415249,0.7573534154229721
1995-10-13T00:00:00,31.668,-64.168,40.0,1995-10-13T00:00,,,,,36.622,3.31,4.5,5.04,0.53,0.43,3.75,1008508103,2,,25.41950003306071,24.61514568328857,36.53283373514811,0.0512951345493396,0.0081230939055482,0.8046470880508423,4.87651515007019,0.1358439051113255,0.0344941097350447,221.85838419598335,2.6071729282545,0.004960843296672,0.1854439549768666,1.056700349847583
1995-10-13T00:00:00,31.668,-64.168,60.0,1995-10-13T00:00,,,,,36.582,3.87,3.87,4.1,0.53,1.1,3.42,1008508104,2,,23.3451935450236,25.27813180287679,36.599181493123375,0.1287187362710634,0.0149013833142817,0.7368309497833252,5.035032033920288,0.9053283289289162,0.0916604415358375,229.7256862640667,2.810471151272582,0.0057447793325995,0.2836269126273725,1.2243638485670667
1995-10-13T00:00:00,31.668,-64.168,80.0,1995-10-13T00:00,,,,,36.591,3.53,3.71,2.8,0.66,0.36,2.69,1008508105,2,,21.474236488342285,25.94172732035319,36.63869603474935,0.2744616841276486,0.0468637260297934,0.8143635292847952,4.924497922261556,3.0637425217931504,0.2391294887134224,225.84407602945836,3.398645579814749,0.0034206530443046,0.3424880962197167,1.080378578603325
1995-10-13T00:00:00,31.668,-64.168,100.0,1995-10-13T00:00,,,,,36.6,2.12,2.65,3.01,0.56,0.44,2.03,1008508106,2,,20.400557041168213,26.3358006477356,36.63395023345947,0.9654302299022676,0.0598674546927213,0.8331307023763657,4.888164043426514,,,,,,,
1995-10-13T00:00:00,31.668,-64.168,120.0,1995-10-13T00:00,,,,,36.59,0.8,1.4,0.85,0.44,0.8,0.58,1008508107,2,,19.44209575653076,26.70553207397461,36.604888916015625,1.24091374874115,0.0585761629045009,0.9092222154140472,4.853996515274048,,,,,,,
1995-10-13T00:00:00,31.668,-64.168,140.0,1995-10-13T00:00,,,,,36.577,0.32,0.8,0.39,0.33,0.68,0.17,1008508108,2,,,,,,,,,,,,,,,
1995-11-11T00:00:00,31.666,-64.167,1.0,1995-11-11T00:00,,,,,36.519,7.01,6.19,6.7,0.34,0.38,6.29,1008608101,2,,23.73134756088257,24.82123708724976,36.53282451629639,0.1187558844685554,0.027576585765928,0.7982761561870575,4.806509256362915,0.3618221382937084,0.0537097941680513,219.15222345983344,2.638219011227116,0.0121649193955825,0.2308033260578922,1.3911621913315704
